date,close,close,close,close,close,close,close,Volume USD,CapRealUSD,0,0,1,2,3,4,5,6,TxTfrValMedUSD,TxCnt,IssContNtv,FeeTotUSD,FeeMedUSD,AdrActCnt,DiffMean,BlkCnt,BlkSizeMeanByte,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2017-03-20,0.017518084907332643,0.06640648862415599,-0.03328293237427893,-0.12391202846384619,-0.19365393853970847,-0.18449752144859755,-0.18176475225818756,7486.66,8399875717.898675,0.04167696714994111,0.05575090847029128,0.09107420882141035,0.05925468924185003,0.06490165878485163,0.01042339952676958,0.016183404599434487,0.01637209128013062,22.69120147793709,281905.0,1700.0,252017.5310224785,0.5188781729398,658172.0,475705205061.631,136.0,989773.044117647,647779.0,514152.86850945,533565402.0478813,0,1,0,0,0,0,0
2017-03-21,0.07297863695128104,0.09049672185861368,0.13938512557543703,0.03969570457700211,-0.05093339151256515,-0.12067530158842743,-0.1115188844973165,11125.5,8433443802.051157,0.0770895848236267,0.025033193498036253,0.05575090847029128,0.09107420882141035,0.05925468924185003,0.06490165878485163,0.01042339952676958,0.016183404599434487,26.933552835414392,285044.0,1775.0,277569.90145989857,0.556498395473972,686680.0,475705205061.631,142.0,981986.316901408,653156.0,516651.16508255,574422201.2430769,0,0,0,0,0,1,0
2017-03-22,-0.0714353672287249,0.0015432697225561398,0.019061354629888783,0.06794975834671213,-0.03173966265172279,-0.12236875874129005,-0.19211066881715233,14520.38,8439904682.110662,0.12023459015691673,0.046319962208208935,0.025033193498036253,0.05575090847029128,0.09107420882141035,0.05925468924185003,0.06490165878485163,0.01042339952676958,25.372203031948185,316577.0,1987.5,273248.9423553926,0.5157468378708336,742361.0,475705205061.63,159.0,980524.55345912,713400.0,557656.36244926,578458378.020429,0,0,0,0,0,0,1
2017-03-23,-0.00765286410663002,-0.07908823133535492,-0.00610959438407388,0.011408490523258763,0.06029689424008211,-0.03939252675835281,-0.13002162284792007,5917.0,8437876604.163102,0.042332295444750624,0.07229540838855712,0.046319962208208935,0.025033193498036253,0.05575090847029128,0.09107420882141035,0.05925468924185003,0.06490165878485163,24.805055722645584,288453.0,1850.0,243479.4498127218,0.511207544143848,680140.0,475705205061.631,148.0,966780.182432432,672394.0,501476.95239115,515604990.50004256,0,0,0,0,1,0,0
2017-03-24,-0.1028008953471895,-0.11045375945381952,-0.18188912668254442,-0.10891048973126338,-0.09139240482393074,-0.04250400110710739,-0.1421934221055423,16066.46,8429440809.907187,0.11475409836065574,0.02542693192851265,0.07229540838855712,0.046319962208208935,0.025033193498036253,0.05575090847029128,0.09107420882141035,0.05925468924185003,24.973530921695783,287687.0,2200.0,216143.25921735432,0.464913570311163,702675.0,475705205061.63,176.0,867408.988636364,666043.0,520260.37305596,486476483.36456954,1,0,0,0,0,0,0
2017-03-25,0.028605511030495023,-0.07419538431669448,-0.0818482484233245,-0.1532836156520494,-0.08030497870076836,-0.06278689379343572,-0.013898490076612369,13507.18,8441424805.791308,0.07767335781181757,0.06899263691463826,0.02542693192851265,0.07229540838855712,0.046319962208208935,0.025033193498036253,0.05575090847029128,0.09107420882141035,22.54589690050535,245888.0,1662.5,176866.13917063453,0.4377815848350671,622498.0,475705205061.631,133.0,943283.285714286,606101.0,527153.90545521,510571398.6331349,0,0,1,0,0,0,0
2017-03-26,0.0041544511272189055,0.03275996215771393,-0.07004093318947557,-0.0776937972961056,-0.1491291645248305,-0.07615052757354945,-0.05863244266621681,9005.18,8450051907.297285,0.06149329032524866,0.046671079232310744,0.06899263691463826,0.02542693192851265,0.07229540838855712,0.046319962208208935,0.025033193498036253,0.05575090847029128,18.48879464808883,214093.0,2075.0,144053.6430000694,0.4297681797626065,573816.0,475705205061.63,166.0,658239.602409639,557585.0,365974.31334814,352417912.81088936,0,0,0,1,0,0,0
2017-03-27,0.07996578163788204,0.08412023276510094,0.11272574379559597,0.009924848448406465,0.002271984341776445,-0.06916338288694845,0.003815254064332585,8687.09,8474243476.081086,0.09023272126055257,0.03694212859259491,0.046671079232310744,0.06899263691463826,0.02542693192851265,0.07229540838855712,0.046319962208208935,0.025033193498036253,31.078992093816584,239466.0,1650.0,210088.73447555443,0.4713994773961441,610984.0,475705205061.631,132.0,924213.333333333,580017.0,531479.82328769,554290510.9389648,0,1,0,0,0,0,0
2017-03-28,0.0039061237528841275,0.08387190539076617,0.08802635651798507,0.1166318675484801,0.013830972201290592,0.006178108094660573,-0.06525725913406433,9109.22,8490516010.677078,0.05122986232454542,0.05422708457200394,0.03694212859259491,0.046671079232310744,0.06899263691463826,0.02542693192851265,0.07229540838855712,0.046319962208208935,29.294213357700347,294201.0,1937.5,242056.71705440764,0.4690691237105802,738882.0,475705205061.631,155.0,985669.129032258,687048.0,546209.74494427,570878178.3047867,0,0,0,0,0,1,0
2017-03-29,-0.0077213778172167125,-0.003815254064332585,0.07615052757354945,0.08030497870076836,0.10891048973126338,0.00610959438407388,-0.0015432697225561398,9379.72,8498462800.380787,0.04959397172553562,0.030773399392325977,0.05422708457200394,0.03694212859259491,0.046671079232310744,0.06899263691463826,0.02542693192851265,0.07229540838855712,27.629090754304517,281428.0,1725.0,220357.09486718636,0.4666122507621762,677629.0,475705205061.631,138.0,973183.485507246,661806.0,499722.38601011,519555675.785255,0,0,0,0,0,0,1
2017-03-30,-0.0021839344609926314,-0.009905312278209344,-0.005999188525325216,0.07396659311255682,0.07812104423977573,0.10672655527027075,0.003925659923081248,8644.96,8509765256.82333,0.03195456898094634,0.029790322320454553,0.030773399392325977,0.05422708457200394,0.03694212859259491,0.046671079232310744,0.06899263691463826,0.02542693192851265,29.967108600558596,286076.0,2050.0,214377.75593897497,0.4222533806681252,689337.0,483584833944.386,164.0,962547.347560976,647976.0,541520.09003933,562091171.875159,0,0,0,0,1,0,0
2017-03-31,0.03480372754705474,0.03261979308606211,0.024898415268845397,0.028804539021729525,0.10877032065961156,0.11292477178683047,0.1415302828173255,12058.79,8543455004.38029,0.046931732649129136,0.01919230764086206,0.029790322320454553,0.030773399392325977,0.05422708457200394,0.03694212859259491,0.046671079232310744,0.06899263691463826,36.058114097285895,264354.0,1687.5,231544.1209535788,0.4846211019296326,634568.0,499635929816.666,135.0,960534.540740741,610379.0,619074.87978855,669680246.4733973,1,0,0,0,0,0,0
2017-04-01,0.01265422479269418,0.04745795233974892,0.04527401787875629,0.03755264006153958,0.041458763814423705,0.12142454545230574,0.12557899657952465,5209.01,8558433471.538853,0.032761368268909956,0.02819055299074317,0.01919230764086206,0.029790322320454553,0.030773399392325977,0.05422708457200394,0.03694212859259491,0.046671079232310744,25.813004551309145,255318.0,1650.0,209591.97930723417,0.4432186771801755,642373.0,499635929816.666,132.0,967178.674242424,617330.0,433896.50800212,472740993.8785572,0,0,1,0,0,0,0
2017-04-02,-0.005485802050423594,0.007168422742270586,0.04197215028932533,0.039788215828332696,0.03206683801111598,0.03597296176400011,0.11593874340188215,7635.31,8572765957.560285,0.03093483007075961,0.01967696686369648,0.02819055299074317,0.01919230764086206,0.029790322320454553,0.030773399392325977,0.05422708457200394,0.03694212859259491,18.63085848537831,239768.0,1975.0,195158.51726706803,0.4391627729153014,648586.0,499635929816.667,158.0,823124.518987342,614133.0,344910.24309224,381319987.82387745,0,0,0,1,0,0,0
2017-04-03,0.060086994584374054,0.05460119253395046,0.06725541732664464,0.10205914487369938,0.09987521041270675,0.09215383259549004,0.09605995634837416,11076.86,8603333718.94409,0.06804626176403264,0.018579740577659664,0.01967696686369648,0.02819055299074317,0.01919230764086206,0.029790322320454553,0.030773399392325977,0.05422708457200394,27.50519556921656,291271.0,2200.0,257258.6041450987,0.4635892322594955,736529.0,499635929816.667,176.0,879300.642045455,702676.0,506598.17548145,579885084.532115,0,1,0,0,0,0,0
2017-04-04,-0.0015473586533278905,0.05853963593104616,0.05305383388062257,0.06570805867331675,0.10051178622037149,0.09832785175937886,0.09060647394216215,7418.36,8620510588.948774,0.03863650308092819,0.0408817243244856,0.018579740577659664,0.01967696686369648,0.02819055299074317,0.01919230764086206,0.029790322320454553,0.030773399392325977,34.68710013704175,255190.0,1562.5,230159.4481604747,0.4653560203096468,634031.0,499635929816.666,125.0,977788.936,609145.0,490582.0070297,560206346.7482833,0,0,0,0,0,1,0
2017-04-05,-0.007393846415366667,-0.008941205068694558,0.051145789515679496,0.0456599874652559,0.05831421225795008,0.09311793980500482,0.09093400534401219,5581.47,8639231792.867033,0.030141843971631204,0.023206471956392208,0.0408817243244856,0.018579740577659664,0.01967696686369648,0.02819055299074317,0.01919230764086206,0.029790322320454553,32.88013423476859,318285.0,2025.0,267628.88390902954,0.4629454678864845,739640.0,499635929816.667,162.0,966908.524691358,736166.0,473497.44831208,537803915.0908816,0,0,0,0,0,0,1
2017-04-06,0.048404799459788705,0.04101095304442204,0.03946359439109415,0.0995505889754682,0.09406478692504461,0.10671901171773879,0.14152273926479353,9134.3,8672568800.904724,0.05737820724141918,0.01810339282536289,0.023206471956392208,0.0408817243244856,0.018579740577659664,0.01967696686369648,0.02819055299074317,0.01919230764086206,30.266666219766247,288456.0,1837.5,262757.2022118014,0.4918631461853188,700828.0,499635929816.666,147.0,977747.795918367,688862.0,477201.42949941,570063138.0912989,0,0,0,0,1,0,0
2017-04-07,-0.00015956263077043786,0.04824523682901827,0.0408513904136516,0.03930403176032371,0.09939102634469776,0.09390522429427417,0.10655944908696835,5450.27,8703823256.990656,0.021867115222876366,0.034468583947821076,0.01810339282536289,0.023206471956392208,0.0408817243244856,0.018579740577659664,0.01967696686369648,0.02819055299074317,30.477876409104617,295790.0,2025.0,270166.6936960538,0.4932218956589927,717479.0,499635929816.667,162.0,976045.635802469,678611.0,466151.68881824,555527628.5393318,1,0,0,0,0,0,0
2017-04-08,-0.0055839012476708305,-0.005743463878441268,0.04266133558134744,0.03526748916598077,0.03372013051265288,0.09380712509702693,0.08832132304660334,2720.8,8715759766.511436,0.02592260444339149,0.013133064392119876,0.034468583947821076,0.01810339282536289,0.023206471956392208,0.0408817243244856,0.018579740577659664,0.01967696686369648,21.94456580756753,228220.0,1712.5,203822.54924430427,0.4317557915951683,599739.0,499635929816.666,137.0,976254.941605839,574419.0,280090.77891763,331744481.8535886,0,0,1,0,0,0,0
2017-04-09,0.01855104805609553,0.012967146808424701,0.012807584177654263,0.06121238363744297,0.0538185372220763,0.05227117856874841,0.11235817315312246,4817.38,8739595054.035027,0.03587845326975751,0.015568982423504532,0.013133064392119876,0.034468583947821076,0.01810339282536289,0.023206471956392208,0.0408817243244856,0.018579740577659664,15.77724381741677,235725.0,1987.5,200674.63616474016,0.4388501049521464,654193.0,499635929816.667,159.0,924892.320754717,625282.0,288969.91353665,350703752.44350535,0,0,0,1,0,0,0
2017-04-10,0.002525410686206264,0.021076458742301796,0.015492557494630965,0.015332994863860527,0.06373779432364923,0.056343947908282566,0.054796589254954675,3656.82,8760713352.463818,0.02046622575795854,0.02154951896480335,0.015568982423504532,0.013133064392119876,0.034468583947821076,0.01810339282536289,0.023206471956392208,0.0408817243244856,30.094014538468592,275186.0,1837.5,241505.447489344,0.4885372300889767,691112.0,499635929816.666,147.0,918204.619047619,694406.0,399420.2722983,483957523.4870941,0,1,0,0,0,0,0
2017-04-11,0.008022314299083178,0.010547724985289442,0.029098773041384973,0.023514871793714143,0.023355309162943705,0.07176010862273241,0.06436626220736574,3487.75,8786130132.49717,0.025529249861970662,0.01229165024916919,0.02154951896480335,0.015568982423504532,0.013133064392119876,0.034468583947821076,0.01810339282536289,0.023206471956392208,27.670160990356425,308804.0,2087.5,278503.56101991225,0.500276510705644,754368.0,499635929816.667,167.0,962807.658682635,748053.0,447559.75896417,550402248.1486089,0,0,0,0,0,1,0
2017-04-12,-0.00561050518259254,0.0024118091164906375,0.004937219802696902,0.023488267858792433,0.017904366611121603,0.017744803980351165,0.06614960344013987,3475.19,8808771079.701511,0.013623451740340412,0.015332709828891533,0.01229165024916919,0.02154951896480335,0.015568982423504532,0.013133064392119876,0.034468583947821076,0.01810339282536289,25.53840172495626,276453.0,1775.0,258062.68003283083,0.5007229298206424,687363.0,499635929816.666,142.0,982567.042253521,707738.0,418639.92470937,509114027.39682543,0,0,0,0,0,0,1
2017-04-13,-0.03292430145243497,-0.03853480663502751,-0.03051249233594433,-0.027987081649738066,-0.009436033593642534,-0.015019934841313365,-0.015179497472083803,7135.29,8812737939.886147,0.06647037641127755,0.008181843131512209,0.015332709828891533,0.01229165024916919,0.02154951896480335,0.015568982423504532,0.013133064392119876,0.034468583947821076,25.244084711357527,228734.0,1587.5,256527.07899742885,0.5053726444039764,611405.0,518641452927.092,127.0,972987.503937008,593397.0,409778.06665119,480488689.47160274,0,0,0,0,1,0,0
2017-04-14,-0.002193535500253141,-0.03511783695268811,-0.04072834213528065,-0.03270602783619747,-0.030180617149991207,-0.011629569093895675,-0.017213470341566506,8982.72,8826257579.22921,0.0436830835117773,0.03993423713724398,0.008181843131512209,0.015332709828891533,0.01229165024916919,0.02154951896480335,0.015568982423504532,0.013133064392119876,18.98849865317176,286708.0,1737.5,271231.22310322215,0.5270407552161763,696528.0,520808749422.141,139.0,995114.100719424,766488.0,502662.85913724,590293700.7549319,1,0,0,0,0,0,0
2017-04-15,0.002653822932304095,0.00046028743205095424,-0.03246401402038401,-0.03807451920297655,-0.030052204903893376,-0.02752679421768711,-0.00897574616159158,1804.45,8833737591.114103,0.02332979851537646,0.026238538167008274,0.03993423713724398,0.008181843131512209,0.015332709828891533,0.01229165024916919,0.02154951896480335,0.015568982423504532,14.812083581554601,268816.0,1875.0,234921.6730248392,0.470224875604908,681237.0,520808749422.141,150.0,986201.94,733353.0,378130.98684799,444516490.63239294,0,0,1,0,0,0,0
2017-04-16,-0.009538723555816198,-0.006884900623512102,-0.009078436123765243,-0.04200273757620021,-0.04761324275879275,-0.03959092845970957,-0.03706551777350331,2663.99,8839673951.839369,0.02515777272141841,0.014011607436930511,0.026238538167008274,0.03993423713724398,0.008181843131512209,0.015332709828891533,0.01229165024916919,0.02154951896480335,11.884575911452565,212360.0,1825.0,187294.83223000393,0.4305099981454126,589650.0,520808749422.141,146.0,930578.952054795,610185.0,332551.06719925,390312320.94657606,0,0,0,1,0,0,0
2017-04-17,0.012168523496097094,0.002629799940280897,0.005283622872584992,0.003090087372331851,-0.029834214080103116,-0.035444719262695656,-0.02742240496361248,3568.83,8869394536.073858,0.02676864244741874,0.015109579240479943,0.014011607436930511,0.026238538167008274,0.03993423713724398,0.008181843131512209,0.015332709828891533,0.01229165024916919,21.573411746446453,249157.0,1725.0,217421.64241314496,0.4848654087543876,613136.0,520808749422.141,138.0,927952.811594203,662120.0,470361.59904166,560624555.0189328,0,1,0,0,0,0,0
2017-04-18,0.02189132109407055,0.03405984459016764,0.024521121034351445,0.02717494396665554,0.0249814084664024,-0.007942892986032568,-0.013553398168625108,5514.17,8889608855.055058,0.0285420901527693,0.01607716821565649,0.015109579240479943,0.014011607436930511,0.026238538167008274,0.03993423713724398,0.008181843131512209,0.015332709828891533,40.0710085301594,306095.0,1825.0,265380.3861916347,0.4949656065318414,713650.0,520808749422.141,146.0,960703.445205479,678602.0,426448.17556848,512646767.07303137,0,0,0,0,0,1,0
2017-04-19,0.001163486601565289,0.023054807695635837,0.03522333119173293,0.025684607635916734,0.02833843056822083,0.02614489506796769,-0.006779406384467279,6046.52,8906383968.882917,0.016658402743344774,0.017142435859672487,0.01607716821565649,0.015109579240479943,0.014011607436930511,0.026238538167008274,0.03993423713724398,0.008181843131512209,37.630746201153194,309186.0,1787.5,254643.97529462408,0.492049377733885,718648.0,520808749422.141,143.0,984202.762237762,683606.0,388654.84841506,470101711.69097275,0,0,0,0,0,0,1
2017-04-20,0.024782149004505705,0.025945635606070994,0.04783695670014154,0.060005480196238636,0.05046675664042244,0.053120579572726534,0.05092704407247339,5970.91,8933244188.989391,0.034528161469450536,0.010004621777955504,0.017142435859672487,0.01607716821565649,0.015109579240479943,0.014011607436930511,0.026238538167008274,0.03993423713724398,40.157420906456885,266967.0,1725.0,282827.1199354296,0.5635262019801304,687821.0,520808749422.141,138.0,974005.456521739,587758.0,430386.12500903,531872496.5159744,0,0,0,0,1,0,0
2017-04-21,0.007603555883441082,0.03238570488794679,0.033549191489512076,0.055440512583582624,0.06760903607967972,0.05807031252386352,0.060724135456167616,4984.49,8951653024.709988,0.016642713076244757,0.02073833474443214,0.010004621777955504,0.017142435859672487,0.01607716821565649,0.015109579240479943,0.014011607436930511,0.026238538167008274,38.805972268474434,323583.0,2087.5,297851.6969758612,0.5135781535652784,782123.0,520808749422.141,167.0,969953.814371257,750484.0,406590.23790092,507154669.5458829,1,0,0,0,0,0,0
2017-04-22,-0.008406023311067656,-0.0008024674276265742,0.02397968157687913,0.02514316817844442,0.04703448927251497,0.05920301276861206,0.049664289212795865,4122.37,8961968664.539762,0.039367986427651686,0.009995198519456648,0.02073833474443214,0.010004621777955504,0.017142435859672487,0.01607716821565649,0.015109579240479943,0.014011607436930511,28.84261557109889,272882.0,1812.5,228685.289758317,0.4930179886412518,691453.0,520808749422.141,145.0,979915.137931034,650251.0,308312.47292371,383402096.74080086,0,0,1,0,0,0,0
2017-04-23,0.007102514919224312,-0.0013035083918433443,0.006300047491597738,0.031082196496103442,0.03224568309766873,0.05413700419173928,0.06630552768783637,2604.72,8975428161.05076,0.020684271621616106,0.02364593960781211,0.009995198519456648,0.02073833474443214,0.010004621777955504,0.017142435859672487,0.01607716821565649,0.015109579240479943,32.04566927473538,241154.0,1912.5,208197.94619324617,0.50850060337641,637701.0,520808749422.141,153.0,936612.444444444,585455.0,282002.51625156,352503563.5879649,0,0,0,1,0,0,0
2017-04-24,0.009288525930994496,0.016391040850218808,0.007985017539151151,0.015588573422592233,0.04037072242709794,0.04153420902866323,0.06342553012273378,3048.04,9000656957.664871,0.01607717041800643,0.01242261399636633,0.02364593960781211,0.009995198519456648,0.02073833474443214,0.010004621777955504,0.017142435859672487,0.01607716821565649,46.75813039328117,228745.0,1550.0,243729.3131130046,0.5682722278997074,616696.0,520808749422.141,124.0,976706.959677419,549879.0,364699.31101191,458514358.3677576,0,1,0,0,0,0,0
2017-04-25,0.012225730852173378,0.021514256783167873,0.028616771702392185,0.02021074839132453,0.02781430427476561,0.052596453279271316,0.053759939880836605,5249.77,9030095756.9465,0.022859897197627932,0.009655532809539367,0.01242261399636633,0.02364593960781211,0.009995198519456648,0.02073833474443214,0.010004621777955504,0.017142435859672487,50.64424686817961,323754.0,1850.0,346589.4507335962,0.63993235870836,740074.0,520808749422.141,148.0,965996.682432432,705110.0,520426.48010859,666075489.9003588,0,0,0,0,0,1,0
2017-04-26,0.014853674944616202,0.02707940579678958,0.036367931727784075,0.04347044664700839,0.03506442333594073,0.04266797921938181,0.06745012822388752,8685.55,9059002607.57207,0.05009633911368015,0.013729365299284771,0.009655532809539367,0.01242261399636633,0.02364593960781211,0.009995198519456648,0.02073833474443214,0.010004621777955504,40.33506278561892,333528.0,1912.5,327421.8582865776,0.5860114267682045,769382.0,520808749422.141,153.0,971856.071895425,737977.0,444229.38973102,575936943.5589466,0,0,0,0,0,0,1
2017-04-27,0.033245793321261985,0.04809946826587819,0.060325199118051565,0.06961372504904606,0.07671623996827037,0.06831021665720272,0.0759137725406438,6668.0,9101666968.793982,0.04341040418420871,0.030092212200052197,0.013729365299284771,0.009655532809539367,0.01242261399636633,0.02364593960781211,0.009995198519456648,0.02073833474443214,59.817325381342414,298425.0,1837.5,347006.3929391143,0.6667000484402948,718553.0,521879354644.934,147.0,967638.0,671223.0,482820.57236337,649823358.7343138,0,0,0,0,1,0,0
2017-04-28,-0.0006235374305685326,0.03262225589069345,0.047475930835309654,0.05970166168748303,0.06899018761847753,0.07609270253770184,0.06768667922663418,8234.28,9150512276.805914,0.03629602194994745,0.026074699868961347,0.030092212200052197,0.013729365299284771,0.009655532809539367,0.01242261399636633,0.02364593960781211,0.009995198519456648,45.588305285877134,305139.0,1700.0,336865.2932598975,0.6702182193260803,726149.0,521974519553.627,136.0,996644.941176471,697434.0,488226.8870093,658122596.2157854,1,0,0,0,0,0,0
2017-04-29,0.0017269216290118905,0.0011033841984433579,0.03434917751970534,0.049202852464321545,0.06142858331649492,0.07071710924748942,0.07781962416671373,3927.45,9175140885.44195,0.020159470437791448,0.021800376187339755,0.026074699868961347,0.030092212200052197,0.013729365299284771,0.009655532809539367,0.01242261399636633,0.02364593960781211,41.176374102540656,342279.0,2162.5,345015.68069736275,0.6093426057344696,827017.0,521974519553.626,173.0,971582.50867052,796092.0,400058.63112005,543165705.733637,0,0,1,0,0,0,0
2017-04-30,0.012828094711810678,0.014555016340822569,0.013931478910254036,0.04717727223151602,0.06203094717613222,0.0742566780283056,0.0835452039593001,3536.18,9209709000.770348,0.030183255479698117,0.012107405898925856,0.021800376187339755,0.026074699868961347,0.030092212200052197,0.013729365299284771,0.009655532809539367,0.01242261399636633,37.10625412326721,277080.0,1887.5,274846.6901381094,0.6202220198868487,726257.0,521974519553.627,151.0,966110.344370861,648485.0,350252.55362286,484033748.392373,0,0,0,1,0,0,0
2017-05-01,0.029662124951137514,0.04249021966294819,0.04421714129196008,0.04359360386139155,0.07683939718265353,0.09169307212726974,0.10391880297944311,8602.88,9276810065.842957,0.0605736347795909,0.018128268628397188,0.012107405898925856,0.021800376187339755,0.026074699868961347,0.030092212200052197,0.013729365299284771,0.009655532809539367,51.098379338811306,298563.0,1875.0,332540.37447488814,0.6983535631770882,713866.0,521974519553.627,150.0,982788.26,677526.0,455961.45520051,655189931.9149927,0,1,0,0,0,0,0
2017-05-02,0.04008836626424195,0.06975049121537946,0.08257858592719014,0.08430550755620203,0.0836819701256335,0.11692776344689548,0.13178143839151168,8920.17,9335116409.167744,0.06532321856063115,0.03638930431153186,0.018128268628397188,0.012107405898925856,0.021800376187339755,0.026074699868961347,0.030092212200052197,0.013729365299284771,58.07788519474725,331695.0,1975.0,397813.955774679,0.7114160672758028,782531.0,521974519553.627,158.0,980651.683544304,730061.0,434753.27691529,636400136.8278676,0,0,0,0,0,1,0
2017-05-03,0.03759884685428716,0.07768721311852911,0.10734933806966662,0.1201774327814773,0.12190435441048919,0.12128081697992066,0.15452661030118264,11052.34,9395504290.807446,0.05769818055960855,0.03924454989545334,0.03638930431153186,0.018128268628397188,0.012107405898925856,0.021800376187339755,0.026074699868961347,0.030092212200052197,66.42438067793319,295724.0,1650.0,380449.816708858,0.759704472238455,691453.0,521974519553.627,132.0,995290.272727273,663288.0,443635.48138974,674063718.5108907,0,0,0,0,0,0,1
2017-05-04,0.022372621543190085,0.059971468397477246,0.1000598346617192,0.1297219596128567,0.14255005432466739,0.14427697595367928,0.14365343852311074,18824.97,9486733319.176012,0.11608403005264098,0.034660906687597574,0.03924454989545334,0.03638930431153186,0.018128268628397188,0.012107405898925856,0.021800376187339755,0.026074699868961347,53.894051804208,355309.0,2100.0,467366.24551149906,0.7699150257744,851617.0,521974519553.626,168.0,971058.285714286,825576.0,513100.3379051,790087319.7661169,0,0,0,0,1,0,0
2017-05-05,-0.014632665339098239,0.007739956204091847,0.04533880305837901,0.08542716932262095,0.11508929427375847,0.12791738898556915,0.12964431061458104,15601.41,9557851273.421574,0.07345360824742268,0.06979401121228522,0.034660906687597574,0.03924454989545334,0.03638930431153186,0.018128268628397188,0.012107405898925856,0.021800376187339755,67.99334622358826,267934.0,1612.5,400995.2797246524,0.829790880291759,660727.0,521974519553.627,129.0,961232.403100775,628908.0,527522.53511969,807030584.0536652,1,0,0,0,0,0,0
2017-05-06,0.028066354154496764,0.013433688815398526,0.03580631035858861,0.07340515721287577,0.11349352347711772,0.14315564842825523,0.1559837431400659,7898.17,9609477624.379507,0.04797063525261272,0.04413323773764892,0.06979401121228522,0.034660906687597574,0.03924454989545334,0.03638930431153186,0.018128268628397188,0.012107405898925856,50.633904996518474,359458.0,2100.0,466239.00385331694,0.7753308319930035,867643.0,521974519553.626,168.0,964949.0,823961.0,473775.38338097,745383945.4852208,0,0,1,0,0,0,0
2017-05-07,-0.0025770974054522,0.025489256749044564,0.010856591409946326,0.03322921295313641,0.07082805980742357,0.11091642607166552,0.14057855102280303,7667.79,9633266886.035025,0.025889967637540454,0.02881482901089823,0.04413323773764892,0.06979401121228522,0.034660906687597574,0.03924454989545334,0.03638930431153186,0.018128268628397188,48.60047151163031,318416.0,2087.5,423544.8978720342,0.752602638231409,790638.0,521974519553.627,167.0,964818.760479042,712669.0,428412.57890827,653872312.1839094,0,0,0,1,0,0,0
2017-05-08,0.059657774233950356,0.057080676828498156,0.08514703098299492,0.07051436564389668,0.09288698718708677,0.13048583404137393,0.17057420030561588,19232.7,9750419174.453632,0.06231959052113793,0.015549378734890509,0.02881482901089823,0.04413323773764892,0.06979401121228522,0.034660906687597574,0.03924454989545334,0.03638930431153186,60.625064614358976,364313.0,2250.0,532741.5017451112,0.84254324815897,887445.0,521974519553.626,180.0,967790.955555556,833249.0,576280.25588815,971082077.2917684,0,1,0,0,0,0,0
2017-05-09,0.04199060710893221,0.10164838134288257,0.09907128393743037,0.12713763809192713,0.11250497275282889,0.13487759429601898,0.17247644115030614,16793.24,9845309473.063456,0.08550400568644591,0.03743884834863451,0.015549378734890509,0.02881482901089823,0.04413323773764892,0.06979401121228522,0.034660906687597574,0.03924454989545334,76.41012629495638,333631.0,1937.5,526350.3381769262,0.9101249258180328,805373.0,521974519553.627,155.0,987769.651612903,764682.0,546870.45999265,940195014.6074352,0,0,0,0,0,1,0
2017-05-10,0.029949044123106283,0.07193965123203849,0.13159742546598885,0.12902032806053665,0.1570866822150334,0.14245401687593517,0.16482663841912526,11263.87,9930377521.554983,0.06455881549158425,0.05138170793476102,0.03743884834863451,0.015549378734890509,0.02881482901089823,0.04413323773764892,0.06979401121228522,0.034660906687597574,76.641868865635,310417.0,1850.0,535760.4960747359,0.96727308235,730268.0,556376641358.94,148.0,960619.364864865,723442.0,525026.33918593,935858924.5725809,0,0,0,0,0,0,1
2017-05-11,0.03103250101809074,0.060981545141197024,0.10297215225012923,0.1626299264840796,0.1600528290786274,0.18811918323312415,0.17348651789402592,14739.88,10048705477.144184,0.08083013244395809,0.038784994537243114,0.05138170793476102,0.03743884834863451,0.015549378734890509,0.02881482901089823,0.04413323773764892,0.06979401121228522,73.4195019286968,295913.0,1687.5,514961.0679838697,0.9952197035189672,703146.0,559970892890.838,135.0,961251.362962963,688964.0,531189.42450294,974991574.4199237,0,0,0,0,1,0,0
2017-05-12,-0.07784699228161074,-0.04681449126352,-0.016865447140413714,0.025125159968518496,0.08478293420246885,0.08220583679701665,0.11027219095151342,17061.7,10089212169.47583,0.10453762205628948,0.04856989754716006,0.038784994537243114,0.05138170793476102,0.03743884834863451,0.015549378734890509,0.02881482901089823,0.04413323773764892,66.38862719709431,314538.0,1925.0,545617.1911248902,1.0196092673834152,742648.0,559970892890.839,154.0,949541.350649351,736630.0,548954.69090294,935782004.2770565,1,0,0,0,0,0,0
2017-05-13,0.04924302404068559,-0.02860396824092515,0.002428532777165593,0.032377576900271876,0.07436818400920409,0.13402595824315444,0.13144886083770224,10531.58,10143540323.315628,0.1088543019768073,0.06283850749078974,0.04856989754716006,0.038784994537243114,0.05138170793476102,0.03743884834863451,0.015549378734890509,0.02881482901089823,72.76993469022014,330132.0,1975.0,537369.7995611744,0.9285426619162112,793427.0,559970892890.839,158.0,959925.202531646,753402.0,430780.6148435,766720680.1009883,0,0,1,0,0,0,0
